Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,
07-15-2024 23:00,16-07-2024 15:40,Kanpur,405,SEXUAL ASSAULT,61,M,Blunt Object,Violent Crime,16,Yes,
07-16-2024 00:00,16-07-2024 21:12,Delhi,590,ASSAULT,15,M,Firearm,Violent Crime,2,No,
07-16-2024 01:00,16-07-2024 19:13,Ahmedabad,380,BURGLARY,20,F,Other,Other Crime,5,No,
07-16-2024 02:00,16-07-2024 21:12,Bangalore,280,PUBLIC INTOXICATION,75,M,Poison,Other Crime,3,No,
07-16-2024 03:00,16-07-2024 13:06,Pune,491,TRAFFIC VIOLATION,38,F,Blunt Object,Traffic Fatality,8,Yes,
07-16-2024 04:00,16-07-2024 11:07,Mumbai,268,CYBERCRIME,29,F,Other,Other Crime,7,No,
07-16-2024 05:00,16-07-2024 16:06,Mumbai,597,DRUG OFFENSE,66,M,Firearm,Other Crime,16,No,
07-16-2024 06:00,17-07-2024 00:21,Bangalore,384,ROBBERY,71,F,None,Violent Crime,17,Yes,
07-16-2024 07:00,16-07-2024 20:25,Bangalore,320,FIREARM OFFENSE,43,M,Poison,Fire Accident,5,Yes,
07-16-2024 08:00,17-07-2024 02:02,Bangalore,223,PUBLIC INTOXICATION,18,F,Firearm,Other Crime,18,No,
07-16-2024 09:00,17-07-2024 06:32,Bangalore,575,COUNTERFEITING,78,M,None,Other Crime,16,Yes,
07-16-2024 10:00,16-07-2024 11:50,Thane,133,FIREARM OFFENSE,70,F,Explosives,Fire Accident,6,No,
07-16-2024 11:00,16-07-2024 20:44,Hyderabad,424,ROBBERY,54,M,Firearm,Violent Crime,2,No,
07-16-2024 12:00,16-07-2024 17:22,Visakhapatnam,341,ILLEGAL POSSESSION,13,F,Knife,Other Crime,2,Yes,
07-16-2024 13:00,16-07-2024 21:50,Ludhiana,144,KIDNAPPING,24,F,Explosives,Other Crime,8,Yes,
07-16-2024 14:00,17-07-2024 09:11,Lucknow,538,PUBLIC INTOXICATION,21,F,Blunt Object,Other Crime,2,No,
07-16-2024 15:00,17-07-2024 12:01,Chennai,337,DRUG OFFENSE,32,F,Explosives,Other Crime,12,Yes,
07-16-2024 16:00,17-07-2024 08:55,Lucknow,555,SHOPLIFTING,49,F,None,Other Crime,17,No,
07-16-2024 17:00,16-07-2024 18:50,Kanpur,485,FIREARM OFFENSE,13,F,Firearm,Fire Accident,6,Yes,
07-16-2024 18:00,16-07-2024 19:10,Agra,130,DOMESTIC VIOLENCE,23,F,Explosives,Violent Crime,11,No,
07-16-2024 19:00,17-07-2024 01:30,Bangalore,189,VANDALISM,21,F,Knife,Other Crime,2,No,
07-16-2024 20:00,17-07-2024 16:24,Delhi,425,VEHICLE - STOLEN,62,F,Poison,Violent Crime,1,Yes,
07-16-2024 21:00,17-07-2024 12:05,Bangalore,251,PUBLIC INTOXICATION,12,F,Explosives,Other Crime,17,Yes,
07-16-2024 22:00,16-07-2024 23:40,Ludhiana,598,ROBBERY,67,M,None,Violent Crime,11,Yes,
07-16-2024 23:00,17-07-2024 17:03,Pune,200,DOMESTIC VIOLENCE,47,M,Poison,Violent Crime,13,No,
07-17-2024 00:00,17-07-2024 01:28,Bangalore,431,VANDALISM,36,F,Knife,Other Crime,7,Yes,
07-17-2024 01:00,17-07-2024 15:00,Delhi,434,SHOPLIFTING,43,M,Knife,Other Crime,7,No,
07-17-2024 02:00,18-07-2024 00:08,Hyderabad,268,DRUG OFFENSE,30,F,Firearm,Other Crime,11,No,
07-17-2024 03:00,17-07-2024 09:37,Jaipur,230,ASSAULT,18,M,Explosives,Violent Crime,15,Yes,
07-17-2024 04:00,18-07-2024 02:28,Ghaziabad,591,HOMICIDE,35,M,Knife,Other Crime,19,Yes,
07-17-2024 05:00,17-07-2024 12:38,Bangalore,306,TRAFFIC VIOLATION,25,F,Blunt Object,Traffic Fatality,11,Yes,
07-17-2024 06:00,17-07-2024 09:13,Delhi,154,FIREARM OFFENSE,54,F,Firearm,Fire Accident,1,No,
07-17-2024 07:00,17-07-2024 09:25,Faridabad,558,ARSON,65,F,Firearm,Fire Accident,1,No,
07-17-2024 08:00,17-07-2024 14:06,Mumbai,229,VANDALISM,43,M,Explosives,Other Crime,1,No,
07-17-2024 09:00,18-07-2024 08:40,Delhi,482,FIREARM OFFENSE,51,F,Blunt Object,Fire Accident,5,Yes,
07-17-2024 10:00,17-07-2024 13:38,Pune,171,VEHICLE - STOLEN,49,F,Blunt Object,Violent Crime,1,Yes,
07-17-2024 11:00,17-07-2024 15:58,Kolkata,294,PUBLIC INTOXICATION,67,F,Knife,Other Crime,9,Yes,
07-17-2024 12:00,18-07-2024 00:40,Agra,574,EXTORTION,12,F,Poison,Other Crime,13,Yes,
07-17-2024 13:00,17-07-2024 17:36,Chennai,544,SHOPLIFTING,37,F,Explosives,Other Crime,10,Yes,
07-17-2024 14:00,17-07-2024 21:27,Ahmedabad,542,FRAUD,49,F,Poison,Other Crime,2,Yes,
07-17-2024 15:00,18-07-2024 03:58,Pune,476,FIREARM OFFENSE,30,M,Knife,Fire Accident,13,Yes,
07-17-2024 16:00,17-07-2024 21:19,Kolkata,508,FIREARM OFFENSE,15,M,Firearm,Fire Accident,16,Yes,
07-17-2024 17:00,18-07-2024 13:43,Bangalore,335,TRAFFIC VIOLATION,16,M,Explosives,Traffic Fatality,11,No,
07-17-2024 18:00,17-07-2024 19:12,Mumbai,517,TRAFFIC VIOLATION,34,F,Firearm,Traffic Fatality,11,No,
07-17-2024 19:00,18-07-2024 05:37,Delhi,262,IDENTITY THEFT,33,F,None,Violent Crime,15,Yes,
07-17-2024 20:00,18-07-2024 13:08,Ghaziabad,161,DRUG OFFENSE,15,F,Poison,Other Crime,13,No,
07-17-2024 21:00,18-07-2024 11:49,Hyderabad,376,FRAUD,60,F,Knife,Other Crime,15,Yes,
07-17-2024 22:00,18-07-2024 21:35,Surat,120,ASSAULT,11,M,None,Violent Crime,13,No,
07-17-2024 23:00,18-07-2024 10:29,Mumbai,169,DRUG OFFENSE,78,F,Knife,Other Crime,17,No,
07-18-2024 00:00,18-07-2024 12:30,Delhi,391,ROBBERY,59,M,Explosives,Violent Crime,14,Yes,
07-18-2024 01:00,18-07-2024 05:18,Ludhiana,340,DRUG OFFENSE,33,F,Other,Other Crime,8,Yes,
07-18-2024 02:00,18-07-2024 10:18,Agra,554,SHOPLIFTING,25,F,Firearm,Other Crime,11,Yes,
07-18-2024 03:00,18-07-2024 17:07,Visakhapatnam,214,ILLEGAL POSSESSION,76,M,None,Other Crime,3,Yes,
07-18-2024 04:00,18-07-2024 17:18,Kolkata,437,ROBBERY,23,F,Poison,Violent Crime,12,Yes,
07-18-2024 05:00,18-07-2024 20:11,Mumbai,467,DRUG OFFENSE,53,M,Explosives,Other Crime,14,Yes,
07-18-2024 06:00,18-07-2024 16:54,Surat,382,COUNTERFEITING,70,F,Blunt Object,Other Crime,15,No,
07-18-2024 07:00,19-07-2024 04:33,Surat,590,SHOPLIFTING,13,F,Explosives,Other Crime,11,No,
07-18-2024 08:00,18-07-2024 19:30,Ludhiana,560,VEHICLE - STOLEN,40,F,Firearm,Violent Crime,17,No,
07-18-2024 09:00,18-07-2024 15:52,Pune,343,CYBERCRIME,54,F,Firearm,Other Crime,15,No,
07-18-2024 10:00,18-07-2024 20:57,Mumbai,446,TRAFFIC VIOLATION,19,M,Knife,Traffic Fatality,7,Yes,
07-18-2024 11:00,18-07-2024 21:28,Delhi,340,COUNTERFEITING,73,F,Poison,Other Crime,7,No,
07-18-2024 12:00,19-07-2024 07:56,Hyderabad,525,ARSON,45,F,Knife,Fire Accident,15,No,
07-18-2024 13:00,18-07-2024 22:03,Delhi,583,TRAFFIC VIOLATION,19,F,Blunt Object,Traffic Fatality,17,Yes,
07-18-2024 14:00,18-07-2024 18:02,Agra,529,BURGLARY,21,F,Firearm,Other Crime,5,Yes,
07-18-2024 15:00,19-07-2024 07:01,Mumbai,131,FRAUD,34,F,None,Other Crime,4,No,
07-18-2024 16:00,19-07-2024 06:36,Bangalore,297,EXTORTION,24,F,Blunt Object,Other Crime,15,Yes,
07-18-2024 17:00,18-07-2024 23:57,Ludhiana,377,KIDNAPPING,23,F,Firearm,Other Crime,16,Yes,
07-18-2024 18:00,19-07-2024 13:59,Delhi,492,KIDNAPPING,72,F,Blunt Object,Other Crime,17,No,
07-18-2024 19:00,19-07-2024 12:07,Varanasi,550,KIDNAPPING,25,F,Knife,Other Crime,9,No,
07-18-2024 20:00,19-07-2024 07:31,Ahmedabad,241,HOMICIDE,18,F,Knife,Other Crime,17,Yes,
07-18-2024 21:00,19-07-2024 13:58,Agra,591,DRUG OFFENSE,70,F,None,Other Crime,6,Yes,
07-18-2024 22:00,19-07-2024 08:13,Indore,129,KIDNAPPING,32,F,Blunt Object,Other Crime,11,No,
07-18-2024 23:00,19-07-2024 21:12,Bangalore,475,SEXUAL ASSAULT,50,F,Firearm,Violent Crime,4,Yes,
07-19-2024 00:00,19-07-2024 23:18,Delhi,372,FIREARM OFFENSE,32,F,Knife,Fire Accident,12,No,
07-19-2024 01:00,19-07-2024 16:35,Delhi,465,EXTORTION,24,M,Blunt Object,Other Crime,8,No,
07-19-2024 02:00,19-07-2024 21:39,Hyderabad,347,ROBBERY,35,M,Knife,Violent Crime,9,Yes,
07-19-2024 03:00,19-07-2024 16:40,Kolkata,564,CYBERCRIME,78,F,Firearm,Other Crime,5,Yes,
07-19-2024 04:00,19-07-2024 20:26,Lucknow,105,SEXUAL ASSAULT,29,M,Knife,Violent Crime,8,Yes,
07-19-2024 05:00,19-07-2024 23:27,Chennai,503,FRAUD,57,F,Knife,Other Crime,6,No,
07-19-2024 06:00,20-07-2024 02:14,Agra,292,FRAUD,32,F,Knife,Other Crime,19,Yes,
07-19-2024 07:00,19-07-2024 20:24,Jaipur,315,VANDALISM,11,F,None,Other Crime,15,Yes,
07-19-2024 08:00,20-07-2024 05:56,Patna,476,FRAUD,59,F,Blunt Object,Other Crime,3,No,
07-19-2024 09:00,20-07-2024 03:00,Lucknow,394,TRAFFIC VIOLATION,62,F,Firearm,Traffic Fatality,4,No,
07-19-2024 10:00,20-07-2024 06:13,Jaipur,214,VANDALISM,68,F,None,Other Crime,16,Yes,
07-19-2024 11:00,19-07-2024 21:46,Faridabad,157,ARSON,75,F,Poison,Fire Accident,19,No,
07-19-2024 12:00,19-07-2024 16:18,Kolkata,163,VANDALISM,51,F,Explosives,Other Crime,10,Yes,
07-19-2024 13:00,19-07-2024 15:38,Chennai,157,ARSON,38,F,None,Fire Accident,7,Yes,
07-19-2024 14:00,20-07-2024 04:28,Ludhiana,410,HOMICIDE,55,M,Blunt Object,Other Crime,10,No,
07-19-2024 15:00,20-07-2024 09:28,Patna,459,SHOPLIFTING,45,F,Other,Other Crime,6,No,
07-19-2024 16:00,20-07-2024 04:05,Ghaziabad,462,SEXUAL ASSAULT,22,F,Poison,Violent Crime,10,No,
07-19-2024 17:00,20-07-2024 00:56,Kanpur,346,IDENTITY THEFT,48,F,None,Violent Crime,7,Yes,
07-19-2024 18:00,19-07-2024 20:43,Mumbai,440,FRAUD,37,F,Other,Other Crime,15,No,
07-19-2024 19:00,20-07-2024 03:51,Visakhapatnam,239,ARSON,41,F,Knife,Fire Accident,2,No,
07-19-2024 20:00,20-07-2024 01:19,Patna,339,SHOPLIFTING,62,M,Firearm,Other Crime,18,Yes,
07-19-2024 21:00,20-07-2024 12:13,Hyderabad,396,VEHICLE - STOLEN,32,F,Blunt Object,Violent Crime,10,No,
07-19-2024 22:00,20-07-2024 17:32,Chennai,516,HOMICIDE,52,F,Other,Other Crime,16,No,
07-19-2024 23:00,20-07-2024 15:31,Thane,467,SEXUAL ASSAULT,52,F,Firearm,Violent Crime,5,No,
07-20-2024 00:00,20-07-2024 06:16,Varanasi,392,VANDALISM,22,F,Other,Other Crime,15,No,
07-20-2024 01:00,20-07-2024 10:56,Hyderabad,271,ILLEGAL POSSESSION,38,M,Other,Other Crime,9,Yes,
07-20-2024 02:00,20-07-2024 17:32,Delhi,408,ILLEGAL POSSESSION,51,F,Firearm,Other Crime,15,No,
07-20-2024 03:00,20-07-2024 22:33,Thane,453,KIDNAPPING,64,M,Poison,Other Crime,4,Yes,
07-20-2024 04:00,20-07-2024 09:16,Kolkata,397,FRAUD,76,M,None,Other Crime,3,Yes,
07-20-2024 05:00,21-07-2024 03:01,Delhi,545,EXTORTION,62,M,Explosives,Other Crime,10,Yes,
07-20-2024 06:00,21-07-2024 03:39,Delhi,472,DOMESTIC VIOLENCE,47,M,Firearm,Violent Crime,4,No,
07-20-2024 07:00,20-07-2024 13:19,Ludhiana,543,ASSAULT,49,M,None,Violent Crime,8,Yes,
07-20-2024 08:00,20-07-2024 14:50,Lucknow,388,ARSON,19,M,None,Fire Accident,15,No,
07-20-2024 09:00,20-07-2024 17:22,Ghaziabad,312,SHOPLIFTING,28,F,Other,Other Crime,12,No,
07-20-2024 10:00,20-07-2024 17:30,Delhi,571,EXTORTION,76,F,Firearm,Other Crime,14,No,
07-20-2024 11:00,21-07-2024 10:11,Bhopal,247,FRAUD,11,F,Knife,Other Crime,9,No,
07-20-2024 12:00,21-07-2024 02:45,Nagpur,209,ARSON,67,M,None,Fire Accident,5,No,
07-20-2024 13:00,21-07-2024 06:21,Delhi,460,SEXUAL ASSAULT,19,F,Blunt Object,Violent Crime,13,No,
07-20-2024 14:00,20-07-2024 16:08,Nashik,145,CYBERCRIME,18,M,Blunt Object,Other Crime,14,No,
07-20-2024 15:00,21-07-2024 04:52,Varanasi,274,COUNTERFEITING,31,F,Blunt Object,Other Crime,18,Yes,
07-20-2024 16:00,21-07-2024 00:52,Jaipur,532,PUBLIC INTOXICATION,37,M,Other,Other Crime,5,Yes,
07-20-2024 17:00,21-07-2024 05:48,Chennai,127,SHOPLIFTING,30,F,None,Other Crime,12,Yes,
07-20-2024 18:00,20-07-2024 19:34,Ahmedabad,574,HOMICIDE,77,F,Other,Other Crime,3,No,
07-20-2024 19:00,21-07-2024 10:13,Delhi,567,CYBERCRIME,26,F,Other,Other Crime,10,No,
07-20-2024 20:00,20-07-2024 20:20,Bangalore,460,DOMESTIC VIOLENCE,64,F,Other,Violent Crime,5,Yes,
07-20-2024 21:00,21-07-2024 05:32,Mumbai,188,SEXUAL ASSAULT,66,F,Blunt Object,Violent Crime,8,Yes,
07-20-2024 22:00,21-07-2024 20:22,Kalyan,468,ILLEGAL POSSESSION,36,F,Other,Other Crime,16,Yes,
07-20-2024 23:00,21-07-2024 12:02,Mumbai,209,VANDALISM,20,F,Knife,Other Crime,12,No,
07-21-2024 00:00,21-07-2024 11:52,Nashik,226,BURGLARY,31,F,Explosives,Other Crime,7,No,
07-21-2024 01:00,21-07-2024 18:41,Kanpur,472,ROBBERY,26,F,Other,Violent Crime,13,No,
07-21-2024 02:00,22-07-2024 00:22,Chennai,341,KIDNAPPING,49,F,Firearm,Other Crime,15,Yes,
07-21-2024 03:00,21-07-2024 03:45,Pune,566,FIREARM OFFENSE,77,M,None,Fire Accident,19,Yes,
07-21-2024 04:00,22-07-2024 01:50,Chennai,485,PUBLIC INTOXICATION,73,M,None,Other Crime,8,No,
07-21-2024 05:00,21-07-2024 20:27,Bangalore,119,COUNTERFEITING,61,M,Blunt Object,Other Crime,12,Yes,
07-21-2024 06:00,21-07-2024 20:51,Bhopal,155,ARSON,12,M,Firearm,Fire Accident,16,No,
07-21-2024 07:00,22-07-2024 04:05,Chennai,200,DOMESTIC VIOLENCE,37,F,Knife,Violent Crime,19,No,
07-21-2024 08:00,21-07-2024 14:22,Nashik,570,ASSAULT,68,F,Firearm,Violent Crime,2,Yes,
07-21-2024 09:00,21-07-2024 18:29,Mumbai,161,FIREARM OFFENSE,57,F,Blunt Object,Fire Accident,3,Yes,
07-21-2024 10:00,21-07-2024 17:50,Vasai,522,SEXUAL ASSAULT,28,F,Poison,Violent Crime,16,No,
07-21-2024 11:00,22-07-2024 06:10,Agra,449,ASSAULT,64,F,Explosives,Violent Crime,9,No,
07-21-2024 12:00,21-07-2024 19:49,Mumbai,461,TRAFFIC VIOLATION,68,M,Other,Traffic Fatality,5,No,
07-21-2024 13:00,22-07-2024 02:26,Chennai,484,IDENTITY THEFT,28,M,None,Violent Crime,2,Yes,
07-21-2024 14:00,21-07-2024 15:48,Thane,102,IDENTITY THEFT,14,F,Blunt Object,Violent Crime,4,No,
07-21-2024 15:00,21-07-2024 16:19,Ahmedabad,525,EXTORTION,51,M,Firearm,Other Crime,3,No,
07-21-2024 16:00,22-07-2024 03:17,Pune,246,EXTORTION,66,F,Poison,Other Crime,16,Yes,
07-21-2024 17:00,22-07-2024 01:11,Rajkot,306,CYBERCRIME,42,F,Other,Other Crime,14,Yes,
07-21-2024 18:00,22-07-2024 11:57,Hyderabad,440,ASSAULT,11,M,None,Violent Crime,15,Yes,
07-21-2024 19:00,22-07-2024 17:17,Mumbai,356,ILLEGAL POSSESSION,32,F,Other,Other Crime,15,No,
07-21-2024 20:00,22-07-2024 08:36,Chennai,119,VANDALISM,61,M,Knife,Other Crime,7,No,
07-21-2024 21:00,21-07-2024 21:35,Surat,392,TRAFFIC VIOLATION,76,F,Knife,Traffic Fatality,9,Yes,
07-21-2024 22:00,22-07-2024 02:57,Kanpur,236,VANDALISM,77,F,Knife,Other Crime,13,No,
07-21-2024 23:00,22-07-2024 02:32,Mumbai,272,ASSAULT,12,F,Firearm,Violent Crime,15,No,
07-22-2024 00:00,22-07-2024 09:55,Visakhapatnam,236,ILLEGAL POSSESSION,79,M,Blunt Object,Other Crime,3,No,
07-22-2024 01:00,22-07-2024 05:05,Pune,350,HOMICIDE,11,F,Explosives,Other Crime,1,No,
07-22-2024 02:00,22-07-2024 03:47,Kolkata,172,VANDALISM,15,M,Blunt Object,Other Crime,19,No,
07-22-2024 03:00,22-07-2024 20:25,Thane,429,VANDALISM,76,F,Firearm,Other Crime,17,No,
07-22-2024 04:00,22-07-2024 08:52,Delhi,320,COUNTERFEITING,74,M,Explosives,Other Crime,6,Yes,
07-22-2024 05:00,22-07-2024 11:34,Lucknow,336,EXTORTION,67,F,Poison,Other Crime,6,Yes,
07-22-2024 06:00,22-07-2024 13:25,Hyderabad,204,ASSAULT,36,F,Firearm,Violent Crime,11,Yes,
07-22-2024 07:00,22-07-2024 20:31,Jaipur,106,ROBBERY,66,F,None,Violent Crime,13,Yes,
07-22-2024 08:00,23-07-2024 06:59,Bhopal,451,BURGLARY,63,M,None,Other Crime,17,Yes,
07-22-2024 09:00,22-07-2024 12:31,Srinagar,424,SHOPLIFTING,45,F,Firearm,Other Crime,3,Yes,
07-22-2024 10:00,22-07-2024 23:09,Surat,261,VANDALISM,75,M,Other,Other Crime,12,Yes,
07-22-2024 11:00,23-07-2024 00:48,Ludhiana,463,DRUG OFFENSE,59,F,Blunt Object,Other Crime,16,No,
07-22-2024 12:00,22-07-2024 15:08,Mumbai,533,SHOPLIFTING,12,M,Other,Other Crime,15,No,
07-22-2024 13:00,22-07-2024 21:01,Ludhiana,273,VANDALISM,74,F,Firearm,Other Crime,13,No,
07-22-2024 14:00,23-07-2024 11:25,Mumbai,274,PUBLIC INTOXICATION,10,F,Poison,Other Crime,16,No,
07-22-2024 15:00,23-07-2024 12:02,Delhi,454,FRAUD,28,F,Firearm,Other Crime,11,Yes,
07-22-2024 16:00,23-07-2024 02:00,Visakhapatnam,316,BURGLARY,36,F,Other,Other Crime,19,Yes,
07-22-2024 17:00,23-07-2024 06:56,Jaipur,597,PUBLIC INTOXICATION,76,M,Knife,Other Crime,2,Yes,
07-22-2024 18:00,22-07-2024 18:38,Kanpur,342,IDENTITY THEFT,22,F,Poison,Violent Crime,10,Yes,
07-22-2024 19:00,23-07-2024 18:48,Vasai,452,ARSON,33,F,Poison,Fire Accident,8,No,
07-22-2024 20:00,23-07-2024 13:54,Delhi,417,DOMESTIC VIOLENCE,46,F,Other,Violent Crime,8,No,
07-22-2024 21:00,23-07-2024 05:31,Varanasi,379,ROBBERY,16,M,Firearm,Violent Crime,19,No,
07-22-2024 22:00,23-07-2024 02:50,Chennai,597,FIREARM OFFENSE,18,M,Blunt Object,Fire Accident,17,Yes,
07-22-2024 23:00,23-07-2024 15:22,Thane,119,VEHICLE - STOLEN,73,F,Knife,Violent Crime,3,No,
07-23-2024 00:00,23-07-2024 14:28,Hyderabad,337,KIDNAPPING,77,M,Other,Other Crime,19,Yes,
07-23-2024 01:00,23-07-2024 08:09,Bangalore,411,COUNTERFEITING,17,M,None,Other Crime,14,Yes,
07-23-2024 02:00,23-07-2024 21:13,Bangalore,148,KIDNAPPING,44,F,Other,Other Crime,8,No,
07-23-2024 03:00,23-07-2024 07:11,Thane,245,VEHICLE - STOLEN,23,M,Poison,Violent Crime,17,Yes,
07-23-2024 04:00,23-07-2024 20:10,Ghaziabad,210,ROBBERY,25,F,Other,Violent Crime,15,Yes,
07-23-2024 05:00,23-07-2024 15:14,Chennai,396,ASSAULT,78,F,None,Violent Crime,14,Yes,
07-23-2024 06:00,23-07-2024 20:02,Delhi,200,KIDNAPPING,12,M,Explosives,Other Crime,11,No,
07-23-2024 07:00,24-07-2024 06:49,Kanpur,162,FRAUD,22,F,Knife,Other Crime,4,Yes,
07-23-2024 08:00,24-07-2024 07:09,Thane,331,EXTORTION,16,M,Firearm,Other Crime,7,Yes,
07-23-2024 09:00,24-07-2024 04:55,Visakhapatnam,526,EXTORTION,72,F,Other,Other Crime,7,Yes,
07-23-2024 10:00,23-07-2024 19:43,Bangalore,520,HOMICIDE,32,F,Other,Other Crime,2,No,
07-23-2024 11:00,23-07-2024 22:43,Bangalore,241,KIDNAPPING,21,F,Other,Other Crime,4,Yes,
07-23-2024 12:00,24-07-2024 08:52,Pune,429,ASSAULT,43,F,Other,Violent Crime,18,No,
07-23-2024 13:00,24-07-2024 04:57,Bangalore,558,EXTORTION,18,M,Blunt Object,Other Crime,6,Yes,
07-23-2024 14:00,24-07-2024 02:31,Thane,567,BURGLARY,52,F,Knife,Other Crime,17,No,
07-23-2024 15:00,23-07-2024 23:50,Vasai,123,SEXUAL ASSAULT,73,F,Other,Violent Crime,4,No,
07-23-2024 16:00,24-07-2024 09:37,Delhi,576,IDENTITY THEFT,14,F,Other,Violent Crime,19,No,
07-23-2024 17:00,24-07-2024 14:50,Kolkata,463,EXTORTION,72,M,Poison,Other Crime,11,Yes,
07-23-2024 18:00,24-07-2024 07:59,Kolkata,354,IDENTITY THEFT,21,M,None,Violent Crime,2,Yes,
07-23-2024 19:00,23-07-2024 21:01,Ahmedabad,131,COUNTERFEITING,14,M,None,Other Crime,13,Yes,
07-23-2024 20:00,24-07-2024 11:00,Bangalore,130,KIDNAPPING,51,F,Other,Other Crime,9,Yes,
07-23-2024 21:00,24-07-2024 08:22,Hyderabad,150,TRAFFIC VIOLATION,50,M,Knife,Traffic Fatality,5,Yes,
07-23-2024 22:00,24-07-2024 13:21,Indore,259,CYBERCRIME,67,M,Firearm,Other Crime,1,No,
07-23-2024 23:00,24-07-2024 21:00,Mumbai,196,ARSON,54,F,Explosives,Fire Accident,6,Yes,
07-24-2024 00:00,24-07-2024 01:05,Chennai,244,HOMICIDE,64,F,Knife,Other Crime,8,No,
07-24-2024 01:00,24-07-2024 03:11,Bangalore,405,ROBBERY,13,M,Other,Violent Crime,15,No,
07-24-2024 02:00,24-07-2024 02:22,Bangalore,338,CYBERCRIME,69,M,Other,Other Crime,4,Yes,
07-24-2024 03:00,24-07-2024 06:09,Hyderabad,368,HOMICIDE,31,F,Other,Other Crime,15,Yes,
07-24-2024 04:00,24-07-2024 17:35,Delhi,565,IDENTITY THEFT,51,F,Poison,Violent Crime,16,No,
07-24-2024 05:00,24-07-2024 14:44,Lucknow,182,COUNTERFEITING,65,M,Firearm,Other Crime,18,No,
07-24-2024 06:00,24-07-2024 22:16,Meerut,232,CYBERCRIME,53,M,None,Other Crime,18,Yes,
07-24-2024 07:00,24-07-2024 13:23,Srinagar,559,ARSON,78,M,Other,Fire Accident,16,No,
07-24-2024 08:00,25-07-2024 07:38,Kolkata,332,ROBBERY,19,F,Explosives,Violent Crime,19,No,
07-24-2024 09:00,24-07-2024 15:32,Hyderabad,275,ASSAULT,11,F,Blunt Object,Violent Crime,18,No,
07-24-2024 10:00,25-07-2024 08:30,Delhi,173,BURGLARY,20,M,Other,Other Crime,6,No,
07-24-2024 11:00,25-07-2024 06:47,Ahmedabad,193,IDENTITY THEFT,65,F,Explosives,Violent Crime,1,No,
07-24-2024 12:00,24-07-2024 21:14,Surat,355,HOMICIDE,47,F,Other,Other Crime,11,No,
07-24-2024 13:00,25-07-2024 02:37,Delhi,290,ARSON,59,F,Knife,Fire Accident,5,Yes,
07-24-2024 14:00,25-07-2024 04:42,Kolkata,184,BURGLARY,18,F,None,Other Crime,13,Yes,
07-24-2024 15:00,24-07-2024 17:13,Bhopal,247,PUBLIC INTOXICATION,72,F,Explosives,Other Crime,16,No,
07-24-2024 16:00,25-07-2024 05:03,Bangalore,325,FRAUD,57,F,Blunt Object,Other Crime,5,No,
07-24-2024 17:00,25-07-2024 00:46,Delhi,411,COUNTERFEITING,55,F,Firearm,Other Crime,6,Yes,
07-24-2024 18:00,25-07-2024 17:56,Pune,208,HOMICIDE,48,F,Explosives,Other Crime,19,No,
07-24-2024 19:00,25-07-2024 08:16,Bangalore,121,KIDNAPPING,35,F,Poison,Other Crime,13,No,
07-24-2024 20:00,24-07-2024 21:19,Chennai,347,COUNTERFEITING,42,M,Blunt Object,Other Crime,9,Yes,
07-24-2024 21:00,25-07-2024 20:35,Vasai,172,BURGLARY,41,M,Other,Other Crime,19,Yes,
07-24-2024 22:00,25-07-2024 10:49,Indore,555,VEHICLE - STOLEN,54,M,Other,Violent Crime,2,No,
07-24-2024 23:00,24-07-2024 23:17,Chennai,559,VANDALISM,70,F,Blunt Object,Other Crime,11,Yes,
07-25-2024 00:00,25-07-2024 11:52,Jaipur,152,EXTORTION,10,F,None,Other Crime,3,No,
07-25-2024 01:00,25-07-2024 22:20,Hyderabad,495,PUBLIC INTOXICATION,47,F,Poison,Other Crime,8,No,
07-25-2024 02:00,25-07-2024 10:29,Mumbai,504,KIDNAPPING,29,F,Blunt Object,Other Crime,4,Yes,
07-25-2024 03:00,25-07-2024 21:40,Chennai,538,SHOPLIFTING,63,M,None,Other Crime,17,Yes,
07-25-2024 04:00,25-07-2024 22:29,Delhi,316,EXTORTION,25,F,Firearm,Other Crime,19,No,
07-25-2024 05:00,25-07-2024 10:52,Hyderabad,396,SEXUAL ASSAULT,62,M,Knife,Violent Crime,8,No,
07-25-2024 06:00,25-07-2024 14:35,Mumbai,189,DRUG OFFENSE,33,F,None,Other Crime,14,No,
07-25-2024 07:00,25-07-2024 11:06,Bangalore,304,TRAFFIC VIOLATION,44,F,Blunt Object,Traffic Fatality,16,No,
07-25-2024 08:00,26-07-2024 04:37,Faridabad,529,TRAFFIC VIOLATION,61,F,None,Traffic Fatality,11,No,
07-25-2024 09:00,25-07-2024 10:58,Kolkata,113,IDENTITY THEFT,69,M,Blunt Object,Violent Crime,13,Yes,
07-25-2024 10:00,26-07-2024 01:47,Vasai,526,DOMESTIC VIOLENCE,18,M,Poison,Violent Crime,19,Yes,
07-25-2024 11:00,26-07-2024 05:32,Ghaziabad,259,TRAFFIC VIOLATION,29,F,Firearm,Traffic Fatality,8,Yes,
07-25-2024 12:00,26-07-2024 01:52,Delhi,477,ARSON,22,M,Knife,Fire Accident,5,Yes,
07-25-2024 13:00,26-07-2024 11:32,Visakhapatnam,452,SEXUAL ASSAULT,23,F,Other,Violent Crime,14,No,
